,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,1.4221270000000001,ssh,621,1813,1,1.0,0.0,0.0,32,32,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,41182,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,22,04:40:26,tcp
11,0.00037200000000000004,dns,35,51,13,1.0,0.0,0.0,15,96,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,43669,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,16:17:41,udp
12,0.000509,dns,43,77,59,1.0,0.0,0.0,74,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,15974,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,09:09:52,udp
13,0.0,other,0,0,0,0.0,0.0,0.96,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:a98d:0bcc:516e:00ad:31e3,6000,fd95:ec1e:6a61:2da8:7dc6:271e:60c4:673a,22,19:06:41,tcp
14,1.3769,ssh,621,1632,2,1.0,0.0,0.0,34,34,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,49154,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,22,03:31:16,tcp
15,0.00037999999999999997,dns,61,77,16,1.0,0.0,0.0,61,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,50331,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,00:05:46,udp
16,0.001031,dns,43,72,63,1.0,0.06,0.1,72,87,0.0,0.0,0.05,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,51394,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,13:10:28,udp
17,0.000566,dns,47,63,28,0.96,0.0,0.03,37,90,0.0,0.03,0.01,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,51112,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,01:56:30,udp
18,1.368108,ssh,621,1632,2,1.0,0.0,0.0,35,35,0.0,0.0,0.0,SF,6-128-1(1),0,0,1,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,39713,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,22,09:02:21,tcp
19,0.00042300000000000004,dns,43,100,22,1.0,0.0,0.0,60,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,57214,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,03:45:43,udp
20,0.00042199999999999996,dns,61,77,21,1.0,0.0,0.0,38,100,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,33176,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,09:36:32,udp
21,0.000426,dns,45,98,80,1.0,0.0,0.0,83,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,36713,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,10:27:08,udp
22,0.0,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:a4c2:0312:35f2:608c:2a61,24126,fd95:ec1e:6a61:1a80:7d3b:270e:60b7:1fc4,23,10:47:09,tcp
23,0.00044100000000000004,dns,57,99,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:5bfb:62d0:3c4b:23fe:610c,39008,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,53,04:03:29,udp
24,0.00040199999999999996,dns,80,122,20,1.0,0.0,0.0,39,100,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,40532,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,04:05:12,udp
25,0.000386,dns,43,100,13,1.0,0.0,0.07,55,100,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,48240,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,11:29:40,udp
26,0.0,other,0,0,0,0.0,0.0,0.5,1,50,1.0,0.0,0.0,OTH,0,0,0,0,fd95:ec1e:6a61:6cc1:7d78:2734:60c6:3a7e,1234,fd95:ec1e:6a61:4987:3b2a:7e66:1a8a:49f7,80,16:39:16,tcp
27,5.1e-05,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,REJ,0,0,0,0,fd95:ec1e:6a61:f285:0ba8:5f51:1f3c:7f51,56497,fd95:ec1e:6a61:5172:7dfe:27b0:61e5:2de6,81,02:56:47,tcp
28,0.00039,dns,35,51,17,1.0,0.0,0.0,14,83,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,44530,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,18:07:08,udp
29,0.000437,dns,61,77,26,1.0,0.0,0.0,59,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,40867,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,01:12:41,udp
30,0.0,other,0,0,0,0.0,0.0,0.99,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:c226:35fe:4156:005d:2d14,48059,fd95:ec1e:6a61:89b4:7d4b:27fe:607e:4c22,8714,19:57:36,tcp
31,0.000375,dns,35,51,16,1.0,0.0,0.0,78,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,44494,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,17:50:31,udp
32,0.000391,dns,61,112,19,1.0,0.0,0.0,37,98,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,55356,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,08:32:55,udp
33,0.000162,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,REJ,0,0,0,0,fd95:ec1e:6a61:5f9e:0659:2504:1fce:05d4,1868,fd95:ec1e:6a61:5172:7dfe:27b0:61e5:2de6,445,21:37:34,tcp
34,0.00040899999999999997,dns,43,100,23,1.0,0.0,0.04,60,99,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,16902,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,04:38:07,udp
35,0.00045700000000000005,dns,61,77,25,1.0,0.0,0.0,62,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,20250,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,04:15:58,udp
36,0.000455,dns,35,51,33,1.0,0.0,0.06,24,93,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,44617,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,16:45:28,udp
37,0.0007160000000000001,dns,36,110,0,0.0,0.0,0.03,1,1,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,53598,fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504,53,18:12:28,udp
38,0.0,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:a801:216f:45fb:0067:352d,9090,fd95:ec1e:6a61:7390:7d2f:2730:60dc:3437,22,07:18:55,tcp
39,1.364884,ssh,621,1813,1,1.0,0.0,0.0,33,33,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,39892,fd95:ec1e:6a61:8f9c:7dba:27c2:6107:2f7e,22,01:20:41,tcp
40,0.000521,dns,43,100,24,1.0,0.0,0.0,39,100,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,47278,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,01:22:53,udp
41,0.60511,ssh,520,1745,0,0.0,0.0,0.0,9,8,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:33f3:2dfe:701c:6f18:51f4,47559,fd95:ec1e:6a61:54e1:7dc4:27ab:616f:2b6f,22,03:41:05,tcp
42,0.000395,dns,61,112,12,1.0,0.0,0.0,56,100,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,44131,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,11:07:42,udp
43,1.4263379999999999,ssh,621,1813,1,1.0,0.0,0.0,31,31,0.0,0.0,0.0,SF,1325-1-10(1),0,0,0,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,50062,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,22,07:43:05,tcp
44,2.67159,ssh,520,1745,0,0.0,0.0,0.0,16,16,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:baa7:4198:2c0d:3f06:2df0,46453,fd95:ec1e:6a61:8f9c:7dba:27c2:6107:2f7e,22,17:18:22,tcp
45,0.0,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:b9f6:4807:4632:0fea:00b9,58109,fd95:ec1e:6a61:8f06:7dfd:2795:6059:2d4d,23,22:46:59,tcp
46,0.000458,dns,44,91,40,1.0,0.0,0.0,75,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,28162,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,06:39:52,udp
47,0.000454,dns,43,100,67,1.0,0.0,0.0,66,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,12285,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,07:59:20,udp
48,1.365925,ssh,621,1632,1,1.0,0.0,0.0,34,32,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,50300,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,22,01:21:00,tcp
49,0.000386,dns,45,76,16,1.0,0.0,0.0,69,98,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,13888,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,18:37:42,udp
50,1.368729,ssh,621,1632,2,1.0,0.0,0.0,34,34,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,47673,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,22,09:38:24,tcp
51,0.0,dns,0,0,35,1.0,0.06,0.14,45,77,0.0,0.07,0.04,S0,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,50078,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,08:41:17,udp
52,0.000251,other,0,0,5,1.0,1.0,0.55,0,0,0.0,0.0,0.0,REJ,0,0,0,0,fd95:ec1e:6a61:0b71:391a:3b69:39f6:5a3d,14943,fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4,33434,15:13:06,tcp
53,0.00040199999999999996,dns,35,51,23,1.0,0.0,0.0,80,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,47874,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,17:54:21,udp
54,0.00046399999999999995,dns,61,112,57,1.0,0.0,0.0,25,100,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,34601,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,09:10:02,udp
55,0.000381,dns,61,77,16,1.0,0.0,0.0,45,99,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,43775,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,11:50:19,udp
56,0.00045999999999999996,dns,43,100,26,1.0,0.0,0.0,58,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,60237,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,04:38:49,udp
57,0.000375,dns,35,51,26,1.0,0.0,0.0,84,99,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,55535,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,16:33:43,udp
58,0.000411,dns,43,100,22,1.0,0.0,0.0,60,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,42844,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,05:51:02,udp
59,2.9951380000000003,other,0,0,0,0.0,0.0,0.43,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:4ec5:05bf:0fa1:46f3:7f28,37778,fd95:ec1e:6a61:4046:7df7:27f2:61f9:15b2,23,05:57:52,tcp
60,3.0003610000000003,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:da5c:0d64:0318:3358:1f82,57766,fd95:ec1e:6a61:ac1a:7d8f:27eb:6098:7767,23,22:19:41,tcp
61,0.000376,dns,35,51,20,1.0,0.0,0.05,73,93,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,30969,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,17:09:24,udp
62,0.00043200000000000004,dns,46,101,91,1.0,0.0,0.0,93,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,50231,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,15:34:29,udp
63,0.0,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:d168:1210:5f15:573a:45d2,54620,fd95:ec1e:6a61:9c6d:7df5:277d:603f:1528,8080,10:43:17,tcp
64,0.000395,dns,45,76,13,1.0,0.0,0.0,97,97,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,61074,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,16:11:15,udp
65,1.407389,ssh,621,1632,2,0.0,0.0,0.0,47,43,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,33503,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,22,10:18:51,tcp
66,0.000407,dns,61,77,27,1.0,0.0,0.0,79,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,36310,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,03:51:09,udp
67,0.00038700000000000003,dns,35,51,12,1.0,0.0,0.0,70,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,16760,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,18:49:48,udp
68,2.644946,ssh,536,1745,1,1.0,0.0,0.0,13,13,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:baa7:4198:2c0d:3f06:2df0,47769,fd95:ec1e:6a61:c7bb:7d9d:2783:614d:3364,22,16:05:10,tcp
69,0.0,other,0,0,0,0.0,0.0,0.95,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:7e05:0b6f:ffb6:195b:066d,6000,fd95:ec1e:6a61:2736:7d88:2709:6023:11fe,3389,00:04:22,tcp
70,0.0,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:8c79:0b32:0fee:6f91:3948,53126,fd95:ec1e:6a61:9c93:7df6:27d3:6096:040d,1521,14:50:51,tcp
71,0.00037799999999999997,dns,43,100,15,1.0,0.0,0.06,43,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,42575,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,10:58:47,udp
72,0.0,other,0,0,0,0.0,0.0,0.91,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:c333:0fc2:0bd5:227f:55a5,56453,fd95:ec1e:6a61:30ba:7d11:27b6:608e:7c98,10000,19:32:53,tcp
73,0.000466,dns,61,77,21,1.0,0.0,0.0,60,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,39799,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,01:46:46,udp
74,0.0,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:f662:3914:7830:1385:2122,57011,fd95:ec1e:6a61:6440:7d8f:27dc:608f:1c3a,22,12:16:36,tcp
75,0.00041,dns,43,100,21,1.0,0.0,0.0,58,97,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,29089,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,08:45:22,udp
76,0.0,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:a801:216f:45fb:0067:352d,9090,fd95:ec1e:6a61:f539:7df5:275c:6035:4b44,22,16:24:54,tcp
77,0.000399,dns,46,101,89,1.0,0.0,0.0,100,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,21060,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,15:34:11,udp
78,0.0,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:7628:11ba:71c0:052b:2c9e,57093,fd95:ec1e:6a61:7ab5:7d03:27c9:6018:3cf7,23,10:27:59,tcp
79,0.0,other,0,0,0,0.0,0.0,0.6,1,1,1.0,0.0,0.0,OTH,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,3,fd95:ec1e:6a61:8c79:0b32:0fee:6f91:3948,10,05:10:56,icmp
80,0.00038500000000000003,dns,35,51,24,1.0,0.0,0.04,77,97,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,65431,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,17:48:01,udp
81,0.000463,dns,61,77,22,1.0,0.0,0.0,39,99,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,41363,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,03:37:59,udp
82,0.000394,dns,61,77,20,1.0,0.0,0.0,56,97,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,15932,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,02:28:01,udp
83,0.000411,dns,61,77,20,1.0,0.0,0.0,40,100,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,39072,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,01:10:38,udp
84,0.00041600000000000003,dns,43,100,6,1.0,0.0,0.0,100,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,61024,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,12:17:52,udp
85,5.2034400000000005,dns,78,0,1,1.0,0.0,0.0,9,13,0.0,0.56,0.38,S0,0,0,0,0,fd95:ec1e:6a61:77da:7a15:006d:5f38:3908,63582,fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504,53,13:56:42,udp
86,0.000528,dns,44,105,65,1.0,0.0,0.0,75,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,43136,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,06:12:14,udp
87,0.000487,dns,45,76,27,1.0,0.0,0.1,69,84,0.0,0.0,0.02,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,61519,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,16:37:15,udp
88,0.000384,dns,61,77,17,1.0,0.0,0.0,59,98,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,17495,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,09:43:25,udp
89,1.386738,ssh,621,1632,1,1.0,0.0,0.0,34,32,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,57636,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,22,03:26:18,tcp
90,1.408937,ssh,621,1813,2,1.0,0.0,0.0,31,31,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,53555,fd95:ec1e:6a61:8f9c:7dba:27c2:6107:2f7e,22,05:49:35,tcp
91,0.0,other,0,0,0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,OTH,402-1-11(1),0,0,0,fd95:ec1e:6a61:fbba:5d0e:0a9c:2314:71f6,3,fd95:ec1e:6a61:8212:7db2:2779:6049:00f3,3,21:55:23,icmp
92,0.00045099999999999996,dns,61,77,17,1.0,0.0,0.0,44,98,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,52276,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,11:24:34,udp
93,2.2181599999999997,other,66,0,0,0.0,0.0,0.75,0,0,0.0,0.0,0.0,OTH,384-1-8(1),0,0,0,fd95:ec1e:6a61:8701:2b3d:2310:72b7:58f7,8,fd95:ec1e:6a61:adb4:7dcb:276f:6051:2c79,0,13:56:40,icmp
94,0.000386,dns,61,77,13,1.0,0.0,0.0,55,99,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,52529,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,11:26:52,udp
95,0.000386,dns,61,77,18,1.0,0.0,0.05,59,99,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,13037,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,00:59:03,udp
96,0.000379,dns,45,106,24,1.0,0.0,0.0,91,97,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,42557,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,20:55:10,udp
97,1.40019,ssh,621,1632,1,1.0,0.0,0.0,49,49,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,48509,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,22,11:29:40,tcp
98,0.0,other,0,0,0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,S0,0,0,0,0,fd95:ec1e:6a61:0280:3c7d:2306:64de:4a7d,59451,fd95:ec1e:6a61:9ab2:7d1b:2755:60c1:1b4e,10000,19:56:35,tcp
99,0.00038500000000000003,dns,44,81,59,1.0,0.0,0.0,80,100,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,64423,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,01:51:47,udp
100,0.000414,dns,43,100,6,1.0,0.0,0.0,96,96,0.0,0.0,0.0,SF,0,0,0,0,fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709,16291,fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d,53,12:16:28,udp
101,1.372018,ssh,637,1632,1,1.0,0.0,0.0,34,34,0.0,0.0,0.0,SF,0,0,0,1,fd95:ec1e:6a61:5499:050c:0701:2fd7:2d11,49566,fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5,22,00:58:23,tcp
